symbol_a,symbol_b,mcap_tercile,industry_same,prompt_variant,llm_tag,llm_conf,normalized_bucket,rationale_A,rationale_B,claim_type,basis_hint,counter_signal,verdict
JCI,POOL,하,상이,B,시설 관리 및 설비 공급,0.7,부동산·REIT,,"{""claim"": ""JCI는 HVAC, 보안 등 건물 시스템 및 관련 유지보수 서비스를 제공하고, POOL은 수영장 설비 및 관련 소모품을 유통하며 시설 유지보수에 필요한 설비를 공급하는 공통점이 있습니다."", ""claim_type"": ""inference"", ""basis_hint"": ""JCI 사업 영역(빌딩 자동화, HVAC, 소방, 보안), POOL 사업 영역(수영장 용품 및 장비 유통)"", ""counter_signal"": ""JCI는 주로 건물 내 핵심 시스템과 서비스를 다루고 POOL은 특정 레저 시설인 수영장에 집중하여 사업 분야의 직접적인 중첩은 적습니다.""}",inference,"JCI 사업 영역(빌딩 자동화, HVAC, 소방, 보안), POOL 사업 영역(수영장 용품 및 장비 유통)",JCI는 주로 건물 내 핵심 시스템과 서비스를 다루고 POOL은 특정 레저 시설인 수영장에 집중하여 사업 분야의 직접적인 중첩은 적습니다.,
EXPD,PNR,하,상이,B,산업 공급망,0.5,자동차·부품·산업재,,"{""claim"": ""PNR은 산업용 기계를 제조하며, EXPD는 이러한 산업재의 국제 운송 및 유통을 담당하여 광범위한 산업 공급망 내에서 연결됩니다."", ""claim_type"": ""inference"", ""basis_hint"": ""EXPD는 글로벌 통합 물류 서비스를 제공하고, PNR은 물 관리 솔루션용 산업 기계를 생산합니다."", ""counter_signal"": ""두 회사는 핵심 사업 영역에서 직접적으로 경쟁하거나 동일한 최종 고객에게 서비스를 제공하지 않습니다.""}",inference,"EXPD는 글로벌 통합 물류 서비스를 제공하고, PNR은 물 관리 솔루션용 산업 기계를 생산합니다.",두 회사는 핵심 사업 영역에서 직접적으로 경쟁하거나 동일한 최종 고객에게 서비스를 제공하지 않습니다.,
IQV,UHS,하,상이,B,헬스케어 혁신 및 진료,0.8,헬스케어·의료기기·제약,,"{""claim"": ""IQVIA는 의료 산업의 혁신(연구, 분석, 기술)을 지원하고, Universal Health Services는 병원 및 진료 시설 운영을 통해 환자에게 직접 의료 진료 서비스를 제공하여 헬스케어 생태계 내에서 서로 연결됩니다."", ""claim_type"": ""inference"", ""basis_hint"": ""두 기업의 사업 설명 및 주력 분야 분석"", ""counter_signal"": ""이들은 직접적으로 경쟁하는 관계가 아니며, 사업 모델의 차이가 큽니다.""}",inference,두 기업의 사업 설명 및 주력 분야 분석,"이들은 직접적으로 경쟁하는 관계가 아니며, 사업 모델의 차이가 큽니다.",
ALB,CF,하,상이,B,산업용 화학물질,0.9,소재·화학,,"{""claim"": ""ALB은 리튬, 브로민 등의 특수 화학물질을, CF는 질소 비료와 같은 농업용 화학물질을 생산하므로, 둘 다 산업용 화학물질 분야에 속합니다."", ""claim_type"": ""known_fact"", ""basis_hint"": ""각 기업의 주요 제품 및 사업 영역, 산업 분류 (화학 산업군)"", ""counter_signal"": ""ALB은 고부가가치 특수 화학물질에, CF는 대량 생산되는 농업용 화학물질에 집중하여 사업 영역과 최종 시장이 크게 다릅니다.""}",known_fact,"각 기업의 주요 제품 및 사업 영역, 산업 분류 (화학 산업군)","ALB은 고부가가치 특수 화학물질에, CF는 대량 생산되는 농업용 화학물질에 집중하여 사업 영역과 최종 시장이 크게 다릅니다.",
ARE,FRT,하,상이,B,상업용 부동산 투자,0.85,부동산·REIT,,"{""claim"": ""ARE과 FRT는 각각 다른 자산 유형(생명과학/기술 오피스 및 소매 상업시설)에 중점을 두지만, 모두 상업용 부동산을 소유, 개발 및 관리하여 투자 수익을 창출하는 리츠(REIT) 회사입니다."", ""claim_type"": ""known_fact"", ""basis_hint"": ""두 회사 모두 투자자를 위해 상업적 용도의 부동산 자산을 운용하는 부동산 투자 신탁이며, 이는 광범위한 상업용 부동산 투자 도메인에 속합니다."", ""counter_signal"": ""두 회사는 매우 다른 유형의 상업용 부동산 자산(오피스 대 소매)에 특화되어 있어 특정 테넌트 유치 경쟁은 거의 없습니다.""}",known_fact,"두 회사 모두 투자자를 위해 상업적 용도의 부동산 자산을 운용하는 부동산 투자 신탁이며, 이는 광범위한 상업용 부동산 투자 도메인에 속합니다.",두 회사는 매우 다른 유형의 상업용 부동산 자산(오피스 대 소매)에 특화되어 있어 특정 테넌트 유치 경쟁은 거의 없습니다.,
NDSN,PCAR,하,상이,B,산업 및 특수 목적 기계 제조,0.7,자동차·부품·산업재,,"{""claim"": ""Nordson은 다양한 산업 제조 공정에 사용되는 장비를 생산하고, PACCAR는 농업용 기계를 제조하므로, 두 기업은 광범위한 기계 제조 산업 도메인에서 연결됩니다."", ""claim_type"": ""inference"", ""basis_hint"": ""NDSN의 산업용 장비 사업과 PCAR의 농업용 기계(제시된 정보 기준) 제조 사업"", ""counter_signal"": ""PACCAR는 주로 상업용 트럭 및 엔진 제조업체로 알려져 있어, 제시된 농업용 기계 부문과의 괴리가 있습니다.""}",inference,NDSN의 산업용 장비 사업과 PCAR의 농업용 기계(제시된 정보 기준) 제조 사업,"PACCAR는 주로 상업용 트럭 및 엔진 제조업체로 알려져 있어, 제시된 농업용 기계 부문과의 괴리가 있습니다.",
HST,MAA,하,상이,B,부동산 투자,0.9,부동산·REIT,,"{""claim"": ""두 종목 모두 부동산 투자 신탁(REIT)으로, 다양한 유형의 부동산 자산을 소유 및 운영하여 수익을 창출하며 광범위한 부동산 투자 시장에서 자본을 놓고 경쟁합니다."", ""claim_type"": ""known_fact"", ""basis_hint"": ""HST는 호텔 및 모텔 REIT, MAA는 주거용 REIT로 분류됨."", ""counter_signal"": ""이들은 각각 숙박시설 및 주거시설이라는 상이한 부동산 유형에 투자하므로, 동일한 최종 고객이나 특정 자산 매입에서 직접적으로 경쟁하지는 않습니다.""}",known_fact,"HST는 호텔 및 모텔 REIT, MAA는 주거용 REIT로 분류됨.","이들은 각각 숙박시설 및 주거시설이라는 상이한 부동산 유형에 투자하므로, 동일한 최종 고객이나 특정 자산 매입에서 직접적으로 경쟁하지는 않습니다.",
AES,ETR,하,상이,B,전력 유틸리티,0.95,유틸리티,,"{""claim"": ""AES와 ETR은 모두 전력 발전 및 배전 사업을 영위하며 전력 유틸리티 산업에 속하는 기업이다."", ""claim_type"": ""known_fact"", ""basis_hint"": ""두 회사의 사업 설명 및 산업 분류 (Diversified Utilities, Regulated Electric)"", ""counter_signal"": ""AES는 글로벌 다각화된 사업 모델을, ETR은 특정 지역에 집중된 규제 사업 모델을 가지고 있어 운영 범위 및 규제 환경에서 차이가 있다.""}",known_fact,"두 회사의 사업 설명 및 산업 분류 (Diversified Utilities, Regulated Electric)","AES는 글로벌 다각화된 사업 모델을, ETR은 특정 지역에 집중된 규제 사업 모델을 가지고 있어 운영 범위 및 규제 환경에서 차이가 있다.",
GPN,SWK,하,상이,B,산업 분야 무관,1.0,자동차·부품·산업재,,"{""claim"": ""GPN은 결제 기술 및 서비스를 제공하고, SWK는 공구 및 장비를 제조하는 기업으로, 두 기업은 사업 도메인에서 경쟁하거나 직접적으로 연결되지 않는다."", ""claim_type"": ""known_fact"", ""basis_hint"": ""각 기업의 사업 내용 및 주력 제품/서비스, 산업 분류 (GPN: Specialty Business Services, SWK: Manufacturing - Tools & Accessories)"", ""counter_signal"": ""만약 SWK가 자체 결제 솔루션을 개발하거나 GPN이 공구 제조 유통에 직접 투자하는 등 사업 영역을 확장한다면 관계가 변화할 수 있다.""}",known_fact,"각 기업의 사업 내용 및 주력 제품/서비스, 산업 분류 (GPN: Specialty Business Services, SWK: Manufacturing - Tools & Accessories)",만약 SWK가 자체 결제 솔루션을 개발하거나 GPN이 공구 제조 유통에 직접 투자하는 등 사업 영역을 확장한다면 관계가 변화할 수 있다.,
KMX,LOW,하,상이,B,소비자 재량 지출,0.8,소매·소비재,,"{""claim"": ""KMX는 자동차 판매, LOW는 주택 개량이라는 서로 다른 사업 도메인에 속하지만, 소비자의 재량 지출을 놓고 간접적으로 경쟁한다."", ""claim_type"": ""known_fact"", ""basis_hint"": ""두 기업의 주력 사업 분야는 다르나, 소비자의 가처분 소득 중 여가 및 투자성 지출을 놓고 경쟁하는 관계임."", ""counter_signal"": """"}",known_fact,"두 기업의 주력 사업 분야는 다르나, 소비자의 가처분 소득 중 여가 및 투자성 지출을 놓고 경쟁하는 관계임.",,
DOV,POOL,하,상이,B,펌프 및 관련 장비,0.4,자동차·부품·산업재,,"{""claim"": ""DOV는 산업용 펌프 및 관련 장비를 제조하고 POOL은 수영장용 펌프를 포함한 장비를 유통하므로 '펌프 및 관련 장비' 도메인에서 간접적으로 연결될 수 있습니다."", ""claim_type"": ""inference"", ""basis_hint"": ""DOV의 'Pumps & Process Solutions' 사업 부문 존재 및 POOL의 수영장 장비 유통 사업에서 펌프가 중요한 품목이라는 점."", ""counter_signal"": ""DOV의 펌프는 광범위한 산업용이며 POOL이 유통하는 펌프는 수영장 전용으로 직접적인 시장 경쟁 또는 제품 공급 관계는 명확히 확인되지 않습니다.""}",inference,DOV의 'Pumps & Process Solutions' 사업 부문 존재 및 POOL의 수영장 장비 유통 사업에서 펌프가 중요한 품목이라는 점.,DOV의 펌프는 광범위한 산업용이며 POOL이 유통하는 펌프는 수영장 전용으로 직접적인 시장 경쟁 또는 제품 공급 관계는 명확히 확인되지 않습니다.,
CZR,RCL,하,상이,B,리조트 및 크루즈 서비스,0.9,여행·숙박·크루즈,,"{""claim"": ""CZR은 카지노를 포함한 리조트 운영을 통해 숙박, 식사, 엔터테인먼트가 결합된 여가 경험을 제공하며, RCL은 크루즈 선박을 통해 해상 리조트와 유사한 통합 여가 및 여행 서비스를 제공합니다."", ""claim_type"": ""known_fact"", ""basis_hint"": ""각 기업의 핵심 사업인 리조트와 크루즈 서비스 모델의 유사성(통합된 숙박, 식사, 오락 제공)"", ""counter_signal"": ""CZR은 주로 육상 기반의 카지노 도박에 중점을 두는 반면, RCL은 해상 기반의 여행 및 레저 서비스에 중점을 두어 운영 환경과 규제, 고객 유인 요소에서 차이가 있습니다.""}",known_fact,"각 기업의 핵심 사업인 리조트와 크루즈 서비스 모델의 유사성(통합된 숙박, 식사, 오락 제공)","CZR은 주로 육상 기반의 카지노 도박에 중점을 두는 반면, RCL은 해상 기반의 여행 및 레저 서비스에 중점을 두어 운영 환경과 규제, 고객 유인 요소에서 차이가 있습니다.",
HSIC,MDT,하,상이,B,의료기기 및 용품 공급,0.9,헬스케어·의료기기·제약,,"{""claim"": ""HSIC은 의료용품 및 장비의 유통을 담당하고 MDT는 다양한 의료기기를 제조하여, 두 회사 모두 의료 서비스 제공자에게 의료기기 및 용품을 공급하는 역할을 합니다."", ""claim_type"": ""known_fact"", ""basis_hint"": ""HSIC의 사업은 의료용품 유통, MDT의 사업은 의료기기 제조입니다."", ""counter_signal"": ""두 회사는 직접적인 경쟁 관계보다는 의료기기 및 용품 공급망 내의 다른 위치에 있습니다.""}",known_fact,"HSIC의 사업은 의료용품 유통, MDT의 사업은 의료기기 제조입니다.",두 회사는 직접적인 경쟁 관계보다는 의료기기 및 용품 공급망 내의 다른 위치에 있습니다.,
MAA,SPG,하,상이,B,임대 부동산,0.9,부동산·REIT,,"{""claim"": ""두 회사 모두 REIT로서 서로 다른 유형의 부동산(주거용과 상업용)을 소유하고 임대하여 수익을 창출합니다."", ""claim_type"": ""known_fact"", ""basis_hint"": ""MAA는 아파트를, SPG는 쇼핑몰 및 아울렛을 임대하며, 둘 다 부동산 자산 임대업에 해당합니다."", ""counter_signal"": ""MAA와 SPG는 서로 다른 최종 사용자(개인 주거자 vs. 소매업체)에게 부동산을 임대하므로 직접적인 시장 경쟁은 미미합니다.""}",known_fact,"MAA는 아파트를, SPG는 쇼핑몰 및 아울렛을 임대하며, 둘 다 부동산 자산 임대업에 해당합니다.",MAA와 SPG는 서로 다른 최종 사용자(개인 주거자 vs. 소매업체)에게 부동산을 임대하므로 직접적인 시장 경쟁은 미미합니다.,
NRG,TLN,하,상이,B,독립 전력 생산,1.0,유틸리티,,"{""claim"": ""두 회사 모두 독립적인 전력 생산(Independent Power Producers)을 주요 사업으로 하고 있습니다."", ""claim_type"": ""known_fact"", ""basis_hint"": ""두 종목에 제공된 산업 분류(Independent Power Producers)가 직접적인 근거입니다."", ""counter_signal"": """"}",known_fact,두 종목에 제공된 산업 분류(Independent Power Producers)가 직접적인 근거입니다.,,
A,WBA,하,상이,B,생명과학 연구 및 의약품 소매,0.9,헬스케어·의료기기·제약,,"{""claim"": ""Agilent Technologies는 생명과학 연구 및 진단 장비를 제공하는 반면, Walgreens Boots Alliance는 의약품 소매 및 유통을 담당하여 헬스케어 가치 사슬의 상이한 단계에 위치합니다."", ""claim_type"": ""known_fact"", ""basis_hint"": ""각 회사의 사업 모델, 제공 제품/서비스 및 주요 고객군 분석"", ""counter_signal"": """"}",known_fact,"각 회사의 사업 모델, 제공 제품/서비스 및 주요 고객군 분석",,
APA,BKR,하,상이,B,석유 가스 개발 및 서비스,0.95,에너지·유전·수처리,,"{""claim"": ""APA는 석유 및 가스 탐사 및 생산 기업이고, BKR은 해당 산업에 필수적인 장비와 서비스를 제공하는 기업으로, 상호 보완적인 관계에 있다."", ""claim_type"": ""known_fact"", ""basis_hint"": ""각 회사의 사업 영역 및 산업 분류"", ""counter_signal"": """"}",known_fact,각 회사의 사업 영역 및 산업 분류,,
MKTX,NDAQ,하,상이,B,자본 시장 거래 및 데이터,0.9,금융·결제·거래소,,"{""claim"": ""두 기업은 각각 채권과 주식 시장에서 전자 거래 플랫폼 운영 및 시장 데이터 제공을 통해 자본 시장의 핵심 거래 및 정보 인프라를 담당한다."", ""claim_type"": ""known_fact"", ""basis_hint"": ""각 회사의 사업 개요 및 제공 서비스 비교."", ""counter_signal"": ""MKTX는 주로 채권 시장에, NDAQ는 주로 주식 시장에 집중하여 직접적인 상품 경쟁은 적을 수 있다.""}",known_fact,각 회사의 사업 개요 및 제공 서비스 비교.,"MKTX는 주로 채권 시장에, NDAQ는 주로 주식 시장에 집중하여 직접적인 상품 경쟁은 적을 수 있다.",
